dishwasher,disposal,kitchen,kitchen_2,light,microwave,refrigerator,stove,washer_dryer
0.0,0.0,0.4375,1.0,8.0,4.25,6.1875,1.0,2.0
0.0,0.0,0.4375,1.0,8.0,4.125,6.3125,0.9375,2.0
0.125,0.0,0.5,1.0,8.0,4.125,6.0625,0.8125,2.0
0.0625,0.0,0.6875,1.0,8.0,4.25,6.125,0.9375,2.0
0.1875,0.0,0.625,1.0,8.0,4.125,6.25,0.75,2.0
0.0625,0.0,0.5625,1.0,8.0,4.0625,6.125,1.0,2.0
0.0625,0.0,0.4375,1.0,8.0,4.125,6.25,1.0,2.0
0.0,0.0,0.25,1.0,8.0,4.1875,6.1875,0.875,2.0
0.06666666666666667,0.0,0.4,1.0,8.0,4.066666666666666,6.133333333333334,0.8,2.0
0.0,0.0,0.375,1.0,8.0,4.0625,6.3125,0.9375,2.0
0.0,0.0,0.4375,1.0,8.0,4.1875,6.3125,0.875,2.0
0.0625,0.0,0.5,1.0,8.0,4.0625,6.1875,0.875,2.0
0.0625,0.0,0.6875,1.0,8.0,4.1875,6.0625,0.875,2.1875
0.0625,0.0,0.5,1.0,8.0,4.125,6.125,0.9375,2.0
0.0625,0.0,0.1875,1.0,8.0,4.0625,6.125,0.8125,2.0
0.06666666666666667,0.0,0.4,1.0,8.0,4.133333333333334,6.066666666666666,0.9333333333333333,2.066666666666667
0.125,0.0,0.375,1.0,8.0,4.1875,6.1875,0.8125,2.0625
0.125,0.0,0.5625,1.0,8.0,4.125,6.1875,0.875,2.0
0.0,0.0,0.3125,1.0,8.0,4.125,6.25,0.875,2.0
0.0625,0.0,0.4375,1.0,8.625,4.8125,159.125,0.3125,1.875
0.0,0.0,0.0,1.0,8.75,5.0,179.5,0.0,2.0
0.0,0.0,0.0,1.0,8.875,5.0,170.8125,0.0625,2.0
0.0,0.0,0.0,1.0,8.625,5.0,168.8125,0.0625,2.0
0.0,0.0,0.0,1.0,8.875,5.0,168.625,0.0625,2.0
0.0,0.0,0.0,1.0,8.625,4.9375,166.625,0.0625,2.0
0.0625,0.0,0.0,1.0,8.875,5.0,166.1875,0.0,2.0
0.06666666666666667,0.0,0.0,1.0,8.666666666666666,4.933333333333334,164.73333333333332,0.13333333333333333,2.0
0.0,0.0,0.0,1.0,8.8125,5.0,163.75,0.4375,2.0
0.0,0.0,0.0,1.0,8.75,5.0,163.5625,0.0625,2.0
0.0,0.0,0.0,1.0,8.625,4.9375,162.125,0.1875,1.9375
0.0,0.0,0.0,1.0,8.6875,4.9375,161.8125,0.0625,2.0
0.0,0.0,0.0,1.0,8.6875,4.9375,160.6875,0.0625,2.0
0.0625,0.0,0.0,1.0,8.6875,5.0,159.5,0.0,2.0
0.0625,0.0,0.0,1.0,8.625,5.0,158.5,0.125,2.0625
0.0,0.0,0.0,1.0,8.533333333333333,4.933333333333334,157.13333333333333,0.06666666666666667,2.066666666666667
0.0625,0.0,0.0,1.0,8.5625,4.9375,155.5625,0.1875,2.0
0.0,0.0,0.0,1.0,8.625,4.875,155.4375,0.1875,2.0
0.0,0.0,0.0625,1.0,8.4375,4.8125,126.75,0.1875,2.0
0.0625,0.0,0.375,1.0,8.0,4.25,6.125,0.625,2.0
0.0625,0.0,0.4375,1.0,8.0,4.125,6.125,0.6875,2.0
0.0,0.0,0.375,1.0,8.0,4.125,6.375,0.625,2.0
0.0,0.0,0.4375,1.0,8.0,4.1875,6.3125,0.6875,2.0
0.125,0.0,0.5625,1.0,8.0,4.1875,6.25,0.6875,2.0
0.125,0.0,0.375,1.0,8.0,4.0625,6.1875,0.75,2.0
0.0625,0.0,0.375,1.0,8.0,4.1875,6.25,0.75,2.0
0.06666666666666667,0.0,0.4,1.0,8.0,4.0,6.2,0.9333333333333333,2.0
0.11764705882352941,0.0,0.7058823529411765,1.0,8.0,4.0588235294117645,6.176470588235294,0.9411764705882353,2.0
0.0625,0.0,0.3125,1.0,8.0,4.25,6.0625,0.9375,1.9375
0.13333333333333333,0.0,0.4666666666666667,1.0,8.0,4.0,6.066666666666666,0.8,1.9333333333333333
0.0625,0.0,0.25,1.0,8.0,4.125,6.125,0.8125,2.0
0.0625,0.0,0.375,1.0,8.0,4.125,6.0625,0.9375,1.9375
0.0,0.0,0.4375,1.0,8.0,4.125,6.125,0.6875,2.0
0.0,0.0,0.5625,1.0,7.9375,4.3125,6.1875,0.875,2.0
0.0625,0.0,0.375,1.0,8.0,4.0625,6.0625,0.6875,1.9375
0.0625,0.0,0.3125,1.0,8.0,4.0,6.125,0.75,1.9375
0.0,0.0,0.375,1.0,8.0,4.125,6.125,0.8125,2.0
0.0,0.0,0.375,1.0,8.0,4.1875,6.125,0.9375,2.0
0.0,0.0,0.125,1.0,8.0,4.125,6.1875,0.875,2.0
0.125,0.0,0.5,1.0,8.0,4.0625,6.1875,0.875,2.0
0.0,0.0,0.26666666666666666,1.0,8.0,4.066666666666666,6.2,0.8,2.0
0.0,0.0,0.5,1.0,8.0,4.1875,6.125,0.875,2.0
0.0625,0.0,0.5,1.0,8.0,4.125,6.0625,0.6875,2.0
0.125,0.0,0.5,1.0,8.0,4.0625,6.1875,1.0,2.0
0.0625,0.0,0.3125,1.0,7.9375,4.0625,6.0625,0.75,1.9375
0.0,0.0,0.125,1.0,8.0,4.1875,6.1875,0.8125,2.0
0.125,0.0,0.375,1.0,8.0,4.3125,6.1875,0.8125,2.0
0.0,0.0,0.5,1.0,8.0,4.0625,6.1875,0.9375,1.9375
0.1875,0.0,0.6875,1.0,8.0,4.125,6.0,0.625,2.0
0.0625,0.0,0.375,1.0,8.0,4.1875,6.125,0.875,2.0
0.0625,0.0,0.5,1.0,8.0,4.125,6.125,0.875,2.0
0.0,0.0,0.125,1.0,8.0,4.25,6.3125,0.75,1.875
0.0625,0.0,0.5,1.0,8.0,4.25,6.125,0.875,2.0
0.06666666666666667,0.0,0.6,1.0,8.0,4.066666666666666,6.266666666666667,0.8,1.8666666666666667
0.0625,0.0,0.25,1.0,8.4375,4.6875,130.375,0.1875,2.0
0.125,0.0,0.0,1.0,8.9375,4.9375,175.125,0.0,2.0
0.0625,0.0,0.0,1.0,8.9375,4.875,171.1875,0.125,1.8125
0.0625,0.0,0.0,1.0,8.75,4.9375,169.4375,0.125,1.9375
0.0625,0.0,0.0,1.0,8.6875,4.9375,168.0,0.125,2.0
0.0,0.0,0.0,1.0,8.875,5.0,165.75,0.0625,2.0
0.0625,0.0,0.0,1.0,8.875,5.0,163.8125,0.0,1.875
0.0625,0.0,0.0,1.0,8.8125,5.0,161.75,0.125,2.0
0.0,0.0,0.0,1.0,8.4375,5.0,160.0,0.0,2.0
0.0625,0.0,0.0,1.0,8.5625,4.9375,159.125,0.0625,2.0
0.0625,0.0,0.0,1.0,8.5625,4.9375,158.875,0.0625,2.0
0.0,0.0,0.0,1.0,8.5625,4.9375,158.8125,0.0,1.9375
0.0625,0.0,0.0,1.0,8.5625,4.8125,157.5625,0.4375,2.0
0.0,0.0,0.0,1.0,8.6875,5.0,157.125,0.0,2.0
0.0625,0.0,0.0,1.0,8.6875,4.9375,157.0625,0.0625,1.75
0.0,0.0,0.0,1.0,8.625,5.0,155.9375,0.125,1.8125
0.06666666666666667,0.0,0.0,1.0,8.466666666666667,4.933333333333334,155.93333333333334,0.2,2.0
0.0,0.0,0.0,1.0,8.3125,4.9375,156.375,0.1875,2.0
0.25,0.0,0.375,1.0,8.25,4.375,52.625,0.5625,2.0
0.1875,0.0,0.5,1.0,8.0,4.125,6.1875,0.75,2.0
0.0,0.0,0.375,1.0,8.0,4.125,6.1875,0.8125,2.0
0.0625,0.0,0.375,1.0,7.9375,4.0,6.0625,0.8125,2.0
0.25,0.0,0.625,1.0,8.0,4.0,6.0,1.0,2.0
0.125,0.0,0.375,1.0,8.0,4.0625,6.25,0.75,2.0
0.125,0.0,0.5,1.0,8.0,4.125,6.125,0.8125,2.0
0.0,0.0,0.4375,1.0,8.0,4.0,6.0625,0.4375,2.0
0.0625,0.0,0.5,1.0,8.0,4.0625,6.0625,0.875,2.0
0.125,0.0,0.4375,1.0,8.0,4.0625,6.0,0.8125,1.875
0.125,0.0,0.4375,1.0,8.0,4.1875,6.125,0.8125,1.875
0.1875,0.0,0.5,1.0,8.0,4.125,6.0,0.625,2.0
0.2,0.0,0.6,1.0,8.0,4.066666666666666,6.066666666666666,0.4666666666666667,2.0
0.125,0.0,0.375,1.0,8.0,4.0625,6.1875,0.625,1.875
0.3125,0.0,0.4375,1.0,8.0,4.0625,6.0,0.875,1.875
0.0,0.0,0.375,1.0,8.0,4.0,6.125,0.9375,1.875
0.0,0.0,0.375,1.0,8.0,4.0625,6.0625,0.8125,1.9375
0.25,0.0,0.4375,1.0,8.0,4.0,6.125,0.8125,1.875
0.0625,0.0,0.25,1.0,8.0,4.0,6.0625,0.875,1.9375
0.25,0.0,0.625,1.0,8.0,4.125,6.1875,0.9375,2.0
0.125,0.0,0.5,1.0,8.0,4.125,6.0625,0.625,2.0
0.0625,0.0,0.5,1.0,8.0,4.0625,6.125,0.9375,2.0
0.1875,0.0,0.375,1.0,8.0,4.125,6.1875,0.875,2.0
0.125,0.0,0.5625,1.0,8.0,4.0625,6.0625,0.8125,2.0
0.3333333333333333,0.0,0.5333333333333333,1.0,8.0,4.0,6.0,0.8,1.9333333333333333
0.0625,0.0,0.3125,1.0,8.0,4.125,6.0,0.875,2.0
0.0625,0.0,0.25,1.0,8.0,4.0625,6.0,0.875,2.0
0.0625,0.0,0.25,1.0,8.0,4.125,6.0625,0.8125,2.0
0.125,0.0,0.1875,1.0,8.0,4.0,6.125,0.875,2.0
0.0,0.0,0.1875,1.0,8.0,4.125,6.25,0.75,2.0
0.125,0.0,0.5625,1.0,8.0,4.0,6.0625,0.9375,1.9375
0.13333333333333333,0.0,0.4,1.0,8.0,4.133333333333334,6.133333333333334,0.7333333333333333,2.0
0.125,0.0,0.375,1.0,8.0,4.1875,6.125,0.875,1.875
0.1875,0.0,0.375,1.0,8.0,4.25,6.0625,0.8125,2.0
0.125,0.0,0.5,1.0,8.0,4.0625,6.1875,0.9375,2.0
0.0,0.0,0.375,1.0,8.0,4.25,6.25,0.875,1.9375
0.0,0.0,0.0,1.0,8.8125,4.75,151.625,0.3125,2.0
0.0625,0.0,0.0,1.0,8.8125,5.0,174.5625,0.0625,2.0
0.0625,0.0,0.0,1.0,8.875,4.9375,170.125,0.0,2.0
0.125,0.0,0.0,1.0,8.75,5.0,167.6875,0.0625,2.0
0.0,0.0,0.0,1.0,8.875,5.0,165.875,0.0625,2.0
0.0625,0.0,0.0,1.0,8.9375,4.9375,166.8125,0.0625,2.0
0.1875,0.0,0.0,1.0,8.6875,5.0,165.0,0.125,2.0
0.0625,0.0,0.0,1.0,8.875,5.0,165.25,0.0625,2.0
0.0,0.0,0.0,1.0,8.6875,5.0,164.6875,0.1875,1.9375
0.0625,0.0,0.0,1.0,8.8125,5.0,163.125,0.0625,2.0
0.125,0.0,0.0,1.0,8.6875,5.0,161.75,0.3125,2.0
0.0,0.0,0.0,1.0,8.733333333333333,5.0,160.33333333333334,0.0,2.0
0.0625,0.0,0.0,1.0,8.875,4.9375,159.375,0.0625,2.0
0.125,0.0,0.0,1.0,8.625,5.0,158.9375,0.125,2.0
0.0,0.0,0.0,1.0,8.8125,4.875,158.0,0.0625,2.0
0.0625,0.0,0.0,1.0,8.9375,5.0,156.8125,0.1875,2.0
0.1875,0.0,0.0,1.0,8.8125,4.9375,156.5625,0.125,2.0
0.0,0.0,0.0625,1.0,8.8125,4.875,147.0,0.25,2.0
0.0,0.0,0.5,1.0,8.0,4.3125,6.4375,0.8125,2.0
0.125,0.0,0.4375,1.0,8.0,4.25,6.375,0.75,2.0
0.06666666666666667,0.0,0.3333333333333333,1.0,8.0,4.4,6.2,0.8666666666666667,2.0
0.0625,0.0,0.5625,1.0,8.0,4.1875,6.25,0.6875,2.0
0.125,0.0,0.625,1.0,8.0,4.1875,6.125,0.875,2.0
0.1875,0.0,0.5,1.0,8.0,4.3125,6.0625,0.9375,1.9375
0.0625,0.0,0.4375,1.0,8.0,4.3125,6.1875,0.6875,2.0
0.125,0.0,0.5,1.0,8.0,4.25,6.0625,0.8125,2.0
0.0,0.0,0.25,1.0,8.0,4.0625,6.3125,0.75,2.0
0.0625,0.0,0.5,1.0,8.0,4.125,6.25,0.6875,2.0
0.1875,0.0,0.75,1.0,7.9375,4.125,6.0625,0.8125,1.875
0.1875,0.0,0.5,1.0,8.0,4.1875,6.25,0.875,1.9375
0.0,0.0,0.4375,1.0,8.0,4.0,6.0625,0.9375,1.875
0.0,0.0,0.3125,1.0,8.0,4.1875,6.25,0.6875,1.75
0.125,0.0,0.5,1.0,8.0,4.1875,6.1875,0.9375,1.9375
0.06666666666666667,0.0,0.3333333333333333,1.0,8.0,4.2,6.333333333333333,0.7333333333333333,1.9333333333333333
0.125,0.0,0.625,1.0,8.0,4.1875,6.125,1.0,1.875
0.0625,0.0,0.5625,1.0,8.0,4.25,6.3125,0.75,2.0
0.25,0.0,0.5625,1.0,8.0,4.0,6.1875,1.0,2.0
0.0625,0.0,0.4375,1.0,8.0,4.1875,6.125,0.875,2.0
0.1875,0.0,0.375,1.0,8.0,4.1875,6.125,0.8125,1.9375
0.0625,0.0,0.625,1.0,8.0,4.25,6.125,0.875,1.875
0.125,0.0,0.6875,1.0,8.0,4.125,6.125,0.875,2.0
0.0,0.0,0.5625,1.0,8.0,4.0,6.125,0.8125,2.0
0.125,0.0,0.25,1.0,7.875,4.1875,6.1875,1.0,2.0
0.1875,0.0,0.5,1.0,8.0,4.1875,6.5625,1.0,1.9375
0.0625,0.0,0.4375,1.0,8.0,4.0,6.125,0.9375,2.0
0.0,0.0,0.4375,1.0,8.0,4.1875,6.1875,0.875,2.0
0.25,0.0,0.5625,1.0,8.0,4.1875,6.3125,0.9375,2.0
0.0,0.0,0.3125,1.0,8.0,4.25,6.0625,0.9375,2.0
0.0625,0.0,0.5,1.0,8.0,4.0,6.125,1.0,2.0
0.125,0.0,0.4375,1.0,8.0,4.0,6.1875,0.9375,2.0
0.0,0.0,0.5625,1.0,8.0,4.0625,6.3125,0.75,2.0
0.0,0.0,0.26666666666666666,1.0,8.0,4.0,6.533333333333333,0.8,2.0
0.0,0.0,0.5,1.0,8.0,4.125,6.3125,0.875,1.9375
0.0625,0.0,0.5625,1.0,8.0,4.0625,6.375,1.0,2.0
0.0625,0.0,0.0625,1.0,8.625,4.8125,140.375,0.3125,1.9375
0.0,0.0,0.0,1.0,8.6875,5.0,175.125,0.3125,2.0
0.0625,0.0,0.0,1.0,8.75,5.0,170.125,0.4375,2.0
0.125,0.0,0.0,1.0,8.625,4.875,168.625,0.0625,1.75
0.0625,0.0,0.0,1.0,8.625,5.0,166.875,0.0,1.9375
0.125,0.0,0.0,1.0,8.6875,5.0,165.125,0.375,1.875
0.06666666666666667,0.0,0.0,1.0,8.6,5.0,163.4,0.2,1.9333333333333333
0.125,0.0,0.0,1.0,8.4375,5.0,161.9375,0.0,1.9375
0.0,0.0,0.0,1.0,8.5625,5.0,161.0,0.0,2.0
0.0625,0.0,0.0,1.0,8.4375,5.0,160.6875,0.125,2.0
0.1875,0.0,0.0,1.0,8.125,5.0,161.0,0.0625,2.0
0.0,0.0,0.0,1.0,8.5,5.0,160.1875,0.0,2.0625
0.0625,0.0,0.0,1.0,8.5,5.0,158.875,0.0,1.9375
0.13333333333333333,0.0,0.0,1.0,8.333333333333334,5.0,159.13333333333333,0.06666666666666667,2.0
0.1875,0.0,0.0,1.0,8.3125,5.0,158.0,0.125,2.0
0.125,0.0,0.0,1.0,8.375,5.0,157.3125,0.0,2.0
0.0625,0.0,0.0,1.0,8.4375,4.875,157.3125,0.0,2.0
0.0,0.0,0.0,1.0,8.1875,4.875,129.1875,0.0625,2.0
0.125,0.0,0.4375,1.0,7.875,4.3125,6.125,0.9375,1.9375
0.0,0.0,0.4375,1.0,7.875,4.3125,6.0,1.0,2.0
0.0625,0.0,0.4375,1.0,8.0,4.1875,6.1875,0.6875,2.0
0.13333333333333333,0.0,0.4666666666666667,0.9333333333333333,7.933333333333334,4.2,6.133333333333334,0.6666666666666666,2.0
0.125,0.0,0.5,1.0,8.0,4.125,6.0625,0.625,2.0
0.125,0.0,0.5,1.0,8.0,4.25,6.125,0.8125,2.0
0.1875,0.0,0.4375,1.0,8.0,4.0625,6.0625,0.75,1.9375
0.125,0.0,0.5,1.0,8.0,4.1875,6.0,0.9375,2.0
0.0,0.0,0.1875,1.0,8.0,4.0625,6.1875,0.6875,2.0
0.0625,0.0,0.4375,1.0,8.0,4.0625,6.0625,0.5625,2.0
0.0,0.0,0.25,1.0,8.0,4.3125,6.0,0.6875,2.0
0.0625,0.0,0.4375,1.0,7.875,4.125,6.125,0.6875,2.0625
0.0,0.0,0.2,1.0,7.933333333333334,4.266666666666667,6.2,0.8666666666666667,2.0
0.0625,0.0,0.4375,1.0,7.8125,4.125,6.125,0.9375,2.0
0.0625,0.0,0.5625,1.0,8.0,4.0625,6.25,0.875,2.0
0.0625,0.0,0.5625,1.0,8.0,4.0625,6.125,0.6875,1.9375
0.125,0.0,0.6875,1.0,8.0,4.0625,6.125,0.6875,1.875
0.0,0.0,0.25,1.0,8.0,4.0,6.0,0.875,1.8125
0.0625,0.0,0.625,1.0,8.0,4.0625,6.0,0.5625,1.9375
0.125,0.0,0.3125,1.0,8.0,4.0,6.125,0.4375,1.5
0.0625,0.0,0.375,1.0,8.0,4.0625,6.125,0.5625,2.0
0.13333333333333333,0.0,0.4,1.0,8.0,4.0,6.266666666666667,0.4666666666666667,1.9333333333333333
0.125,0.0,0.4375,1.0,8.0,4.0625,6.0,0.6875,2.0
0.1875,0.0,0.375,1.0,8.0,4.1875,6.125,0.625,2.0
0.0,0.0,0.3125,1.0,8.0,4.0625,6.125,0.625,1.9375
0.0625,0.0,0.5,1.0,8.0,4.0,6.125,0.8125,1.9375
0.0625,0.0,0.3125,1.0,8.0,4.0625,6.0625,0.8125,2.0
0.0625,0.0,0.3125,1.0,8.0,4.1875,6.1875,0.625,2.0
0.25,0.0,0.375,1.0,8.0,4.0,6.125,0.875,2.1875
0.0625,0.0,0.3125,1.0,8.0,4.0625,6.0625,0.5625,2.1875
0.125,0.0,0.375,1.0,8.0,4.125,6.0625,0.6875,2.0
0.0,0.0,0.5333333333333333,1.0,7.933333333333334,4.066666666666666,6.2,0.8,1.9333333333333333
0.17647058823529413,0.0,0.29411764705882354,1.0,8.0,4.0588235294117645,6.0,0.7647058823529411,2.0
0.0,0.0,0.6,1.0,8.0,4.066666666666666,6.066666666666666,0.8,1.9333333333333333
0.0625,0.0,0.625,1.0,8.0,4.25,6.25,0.875,1.9375
0.0,0.0,0.3125,1.0,8.0,4.0625,6.1875,0.625,2.0
0.0625,0.0,0.1875,1.0,8.25,4.6875,107.25,0.3125,2.0
0.0,0.0,0.0,1.0,8.375,4.875,176.6875,0.0,2.0
0.0,0.0,0.0,1.0,8.1875,5.0,168.5,0.0,2.0
0.0,0.0,0.0,1.0,8.4375,4.9375,166.4375,0.0,2.0625
0.0625,0.0,0.0,1.0,8.5625,4.9375,164.75,0.0625,2.0
0.0625,0.0,0.0,1.0,8.6875,5.0,164.1875,0.0,2.0
0.0,0.0,0.0,1.0,8.375,4.9375,163.3125,0.0,2.0
0.0,0.0,0.0,1.0,8.375,4.9375,162.0625,0.0,2.0
0.0,0.0,0.0,1.0,8.375,4.875,161.375,0.0625,2.0
0.125,0.0,0.0,1.0,8.1875,4.8125,161.375,0.0,2.0
0.0625,0.0,0.0,1.0,8.375,4.875,159.625,0.0625,2.0
0.0625,0.0,0.0,1.0,8.4375,5.0,158.5625,0.0,2.0
0.0625,0.0,0.0,1.0,8.9375,5.0,157.8125,0.0625,2.0
0.0,0.0,0.0,1.0,8.8125,4.8125,156.875,0.0,2.0
0.1875,0.0,0.0,1.0,8.4375,5.0,156.1875,0.0625,2.0
0.125,0.0,0.0,1.0,8.4375,4.8125,156.25,0.0,2.0
0.0625,0.0,0.0,1.0,8.3125,5.0,155.25,0.0,1.875
0.1875,0.0,0.0,1.0,8.5,4.625,127.1875,0.125,2.0
0.0625,0.0,0.3125,1.0,8.0,4.0,6.0625,0.875,1.875
0.125,0.0,0.5,1.0,8.0,4.25,6.0,0.8125,1.9375
0.0625,0.0,0.6875,1.0,8.0,4.125,6.1875,0.8125,1.9375
0.0,0.0,0.5625,1.0,8.0,4.0625,6.125,0.5625,1.8125
0.0,0.0,0.4375,1.0,8.0,4.0625,6.0625,0.75,1.9375
0.0,0.0,0.5625,1.0,8.0,4.25,6.0,0.6875,1.9375
0.0625,0.0,0.4375,1.0,8.0,4.0,6.125,0.8125,1.875
0.125,0.0,0.6875,1.0,8.0,4.0,6.0625,0.75,1.9375
0.0625,0.0,0.375,1.0,8.0,4.0625,6.25,0.625,1.9375
0.125,0.0,0.375,1.0,8.0,4.0,6.0625,1.0,1.875
0.0625,0.0,0.625,1.0,8.0,4.0,6.125,0.875,2.0
0.0625,0.0,0.1875,1.0,8.0,4.0,6.1875,0.75,2.0
0.125,0.0,0.5,1.0,8.0,4.0625,6.0625,0.5,2.0
0.125,0.0,0.5,1.0,8.0,4.125,6.0625,0.875,2.0
0.0,0.0,0.3125,1.0,8.0,4.125,6.125,0.875,2.0
0.0,0.0,0.4375,0.9375,8.0,4.25,6.125,0.8125,1.9375
0.0,0.0,0.375,1.0,8.0,4.0,6.0,0.75,2.0
0.0625,0.0,0.625,1.0,8.0,4.0,6.3125,0.8125,2.0
0.0625,0.0,0.3125,1.0,8.0,4.375,6.125,0.8125,2.0
0.0,0.0,0.625,1.0,8.0,4.375,6.1875,0.875,2.0
0.0625,0.0,0.5625,1.0,8.0,4.0,6.125,0.8125,2.0
0.0,0.0,0.375,1.0,8.0,4.25,6.125,0.8125,1.8125
0.125,0.0,0.75,1.0,8.0,4.125,6.125,0.9375,2.0
0.0,0.0,0.625,1.0,8.0,4.125,6.0,0.875,1.9375
0.125,0.0,0.6875,1.0,8.0,4.125,6.1875,0.875,2.0
0.0,0.0,0.3125,1.0,8.0,4.3125,6.25,0.5625,1.875
0.125,0.0,0.3125,1.0,8.0,4.1875,6.25,0.75,2.0
0.0,0.0,0.375,0.9375,8.0,4.0,6.3125,0.875,2.0625
0.125,0.0,0.5,1.0,8.0,4.1875,6.1875,0.6875,2.0625
0.25,0.0,0.5,1.0,8.0,4.3125,6.125,0.875,2.0625
0.0,0.0,0.3125,1.0,8.0,4.125,6.0625,0.75,2.0
0.125,0.0,0.5,0.9375,8.0,4.1875,6.1875,0.75,2.0
0.0,0.0,0.5,1.0,8.0,4.0625,6.125,0.875,2.0
0.0625,0.0,0.5,1.0,8.0,4.125,6.125,0.9375,2.0
0.06666666666666667,0.0,0.5333333333333333,1.0,8.0,4.133333333333334,6.066666666666666,0.6,2.0
0.125,0.0,0.5625,1.0,8.0,4.25,6.125,0.9375,2.0
0.0625,0.0,0.0625,1.0,8.1875,4.3125,39.4375,0.6875,2.0
0.0,0.0,0.0,1.0,9.0,5.0,180.375,0.0,2.0
0.125,0.0,0.0,1.0,8.875,4.9375,170.3125,0.125,2.0
0.125,0.0,0.0,1.0,8.9375,5.0,168.1875,0.0625,1.9375
0.0,0.0,0.0,1.0,8.875,5.0,167.1875,0.1875,1.9375
0.0,0.0,0.0,1.0,8.875,5.0,165.6875,0.0,2.0
0.0625,0.0,0.0,1.0,8.875,5.0,164.375,0.125,2.0
0.125,0.0,0.0,1.0,8.8125,4.9375,163.0625,0.25,2.0
0.0,0.0,0.0,1.0,8.8125,5.0,163.0625,0.1875,1.9375
0.0625,0.0,0.0,1.0,8.75,5.0,162.9375,0.0,1.9375
0.125,0.0,0.0,0.9375,8.9375,4.875,161.5625,0.0,1.875
0.125,0.0,0.0,1.0,8.875,5.0,160.375,0.0625,1.9375
0.0625,0.0,0.0,1.0,8.75,4.9375,160.125,0.0,1.9375
0.06666666666666667,0.0,0.0,1.0,8.8,5.0,158.73333333333332,0.0,2.0
0.0625,0.0,0.0,1.0,8.8125,5.0,158.125,0.125,2.0
0.0625,0.0,0.0,1.0,8.8125,4.9375,157.5,0.0,1.9375
0.0,0.0,0.0,1.0,8.875,5.0,157.875,0.0625,1.9375
0.0,0.0,0.0,1.0,8.75,5.0,157.125,0.125,2.0
0.125,0.0,0.3125,1.0,8.1875,4.4375,44.0,0.75,2.0
0.0,0.0,0.125,1.0,8.0,4.3125,6.375,0.5,2.0
0.0625,0.0,0.25,1.0,8.0,4.3125,6.4375,0.8125,2.0
0.0625,0.0,0.3125,1.0,8.0,4.25,6.0625,0.875,2.0
0.125,0.0,0.0625,1.0,8.0,4.375,6.25,0.75,1.9375
0.125,0.0,0.1875,1.0,8.0,4.375,6.4375,0.8125,2.0
0.125,0.0,0.1875,1.0,8.0,4.5625,6.375,0.9375,2.0
0.125,0.0,0.125,1.0,8.0,4.1875,6.4375,0.875,2.0
0.0625,0.0,0.125,0.9375,8.0,4.375,6.5,0.6875,2.0
0.125,0.0,0.3125,1.0,8.0,4.3125,6.4375,0.6875,2.0
0.2,0.0,0.26666666666666666,1.0,8.0,4.066666666666666,6.6,0.8666666666666667,2.0
0.0625,0.0,0.125,1.0,8.0,4.1875,6.3125,0.625,2.0
0.25,0.0,0.125,1.0,8.0,4.25,6.375,0.8125,2.0
0.125,0.0,0.1875,1.0,8.0,4.1875,6.5625,1.0,2.0
0.0625,0.0,0.25,0.875,8.0,4.125,6.3125,0.6875,2.0
0.125,0.0,0.1875,1.0,8.0,4.3125,6.5625,0.75,2.0
0.1875,0.0,0.125,1.0,8.0,4.1875,6.5,0.5,2.0
0.0,0.0,0.1875,1.0,8.0,4.1875,6.3125,0.8125,2.0
0.0625,0.0,0.25,0.9375,8.0,4.25,6.4375,0.875,2.0
0.06666666666666667,0.0,0.4,1.0,7.933333333333334,4.066666666666666,6.333333333333333,0.7333333333333333,2.0
0.0625,0.0,0.1875,1.0,8.0,4.4375,6.375,0.75,1.9375
0.25,0.0,0.25,1.0,8.0,4.25,6.375,0.6875,2.0
0.125,0.0,0.25,1.0,8.0,4.375,6.375,0.6875,2.0
0.0625,0.0,0.25,1.0,8.0,4.4375,6.5625,0.625,2.0
0.0625,0.0,0.25,1.0,8.0,4.0625,6.625,0.6875,1.8125
0.0625,0.0,0.3125,1.0,8.0,4.3125,6.5,0.8125,1.8125
0.25,0.0,0.3125,1.0,8.0,4.0625,6.4375,0.875,1.9375
0.125,0.0,0.4375,1.0,8.0,4.4375,6.3125,0.75,1.9375
0.0,0.0,0.375,1.0,8.0,4.125,6.3125,0.875,2.0
0.25,0.0,0.5,1.0,8.0,4.4375,6.3125,0.8125,2.0
0.1875,0.0,0.375,1.0,8.0,4.0625,6.125,0.875,2.0
0.0625,0.0,0.4375,1.0,8.0,4.0625,6.0,0.625,2.0
0.125,0.0,0.1875,1.0,8.0,4.1875,6.1875,0.9375,2.0
0.125,0.0,0.375,1.0,8.0,4.25,6.375,0.75,2.0
0.125,0.0,0.5,1.0,8.0,4.125,6.0625,0.8125,2.0
0.0625,0.0,0.375,1.0,8.0,4.1875,6.25,0.6875,1.9375
0.0,0.0,0.4375,1.0,8.0,4.0625,6.0,0.6875,2.0
0.0625,0.0,0.0,1.0,8.6875,5.0,183.375,0.0625,1.9375
0.0,0.0,0.0,1.0,8.75,5.0,172.25,0.0,2.0
0.0625,0.0,0.0,1.0,8.5625,5.0,168.5,0.125,2.0
0.0625,0.0,0.0,1.0,8.5625,5.0,167.5,0.1875,2.0
0.0,0.0,0.0,1.0,8.6875,5.0,166.0625,0.0,2.0
0.125,0.0,0.0,1.0,8.625,5.0,164.75,0.0625,2.0
0.0,0.0,0.0,1.0,8.5,5.0,163.75,0.3125,2.0
